uplift_Mens E-Mail,uplift_Womens E-Mail,assignment
0.0720719525894137,0.0792381105132199,Womens E-Mail
0.05773197914341423,0.023606983291857803,Mens E-Mail
0.06475670890370896,0.08056222583481171,Womens E-Mail
0.0685414331709524,0.07816986709533327,Womens E-Mail
0.07649051712417602,0.08358252648578733,Womens E-Mail
0.05628983169035284,0.023216146668506035,Mens E-Mail
0.07441923113867763,0.0006561610377041338,Mens E-Mail
0.08261525487772244,0.08669248549785673,Womens E-Mail
0.07018501808360908,0.0760619455025934,Womens E-Mail
0.06653484005024102,0.0783859429461467,Womens E-Mail
0.06768192038233524,0.07327392205138285,Womens E-Mail
0.07464076181364618,0.007489025646830974,Mens E-Mail
0.05297953147014914,0.08989360573909116,Womens E-Mail
0.07129517407038767,0.015745362950581182,Mens E-Mail
0.05933214014353086,0.05651059089757143,Mens E-Mail
0.06851287920799598,0.07126530575170728,Womens E-Mail
0.08153629622318612,0.0866369156999576,Womens E-Mail
0.08221776265958072,0.017402482534791222,Mens E-Mail
0.08198956593184047,0.10239007252308811,Womens E-Mail
0.06575882913824904,0.023973306341114983,Mens E-Mail
0.054967488216324745,0.06251793430945335,Womens E-Mail
0.05527582887841928,0.02318085998538652,Mens E-Mail
0.06711346238564236,-0.02369930588253394,Mens E-Mail
0.05942498038218713,0.06914474349759236,Womens E-Mail
0.07522965537255982,0.02285045675845003,Mens E-Mail
0.08244502079547471,0.08831632431022636,Womens E-Mail
0.08008779915879141,0.03423743069507833,Mens E-Mail
0.07365503302224233,0.07351342710637115,Mens E-Mail
0.07381870501168225,0.08231395588274867,Womens E-Mail
0.06761982553451892,0.08208983538173956,Womens E-Mail
0.09755360994948883,0.009029175962798675,Mens E-Mail
0.11381921033275419,0.07543714412122118,Mens E-Mail
0.07719911479580956,0.06739023464667769,Mens E-Mail
0.0686070735564226,0.07519114606370292,Womens E-Mail
0.07288520339315319,0.0755758676444733,Womens E-Mail
0.014370469896038823,-0.029462758262375988,Mens E-Mail
0.028347755962812166,-0.014665050515700134,Mens E-Mail
0.07374960247160342,0.029858416025003075,Mens E-Mail
0.07118251795199518,0.08355880768547991,Womens E-Mail
0.07430600994588714,0.035947196982579144,Mens E-Mail
0.07436144610073483,0.023978281958817564,Mens E-Mail
0.0779733500964464,0.06851962286860078,Mens E-Mail
0.05443285669661192,0.009649871456299489,Mens E-Mail
0.05294270047156064,0.06731050242029149,Womens E-Mail
0.1580591850274869,0.09698064708126242,Mens E-Mail
0.07135807084085315,0.07008860315609199,Mens E-Mail
0.07715223778788918,0.06995923480279834,Mens E-Mail
0.07707454313088212,0.07486426739746456,Mens E-Mail
0.06644200601154462,-0.027709810944279906,Mens E-Mail
0.07134792225486788,0.08937064573286613,Womens E-Mail
0.0777477789047965,0.08359868418404975,Womens E-Mail
0.05543524389504332,0.021110087471448755,Mens E-Mail
0.07229352876949194,0.0784744277974525,Womens E-Mail
0.054004955914441446,0.0651462633286632,Womens E-Mail
0.07184538793730288,0.017562578855900277,Mens E-Mail
0.1429387570271323,0.046337414404388544,Mens E-Mail
0.08519860582625993,0.012329544282854155,Mens E-Mail
0.08375297662778555,0.06411045263484175,Mens E-Mail
0.07325080843467775,0.07607009405611907,Womens E-Mail
0.0614539864710116,0.027585485605606523,Mens E-Mail
0.08194364425253044,0.013084734276980092,Mens E-Mail
0.06926972306975678,0.029665906808796244,Mens E-Mail
0.12227408937977952,0.07467073484672618,Mens E-Mail
0.06829543596532342,0.0003591153987061724,Mens E-Mail
0.06277657710744361,0.04151219370217321,Mens E-Mail
0.07112876300052734,0.022013650746717267,Mens E-Mail
0.06781672869542091,0.08312352580630586,Womens E-Mail
0.08714575663410006,0.0833098957695919,Mens E-Mail
0.06260273787482036,0.07105930127148155,Womens E-Mail
0.06636136680429958,0.023774393086794493,Mens E-Mail
0.07762731217619237,0.0766718205117854,Mens E-Mail
0.06736907522493879,0.08044738678264987,Womens E-Mail
0.14390573797028217,0.10070435226371527,Mens E-Mail
0.11300511195066565,0.013481365611284601,Mens E-Mail
0.07578829944116602,0.019891138050585802,Mens E-Mail
0.07945784335790718,-0.00045441012997260444,Mens E-Mail
0.07232416518261411,-0.020340340546235652,Mens E-Mail
0.07650302111691772,0.08053614607225644,Womens E-Mail
0.07397198597897656,0.08958322955266254,Womens E-Mail
0.044755686001557105,-0.060567249566039094,Mens E-Mail
0.08459759369384376,0.01914775726359101,Mens E-Mail
0.06935558500976313,0.090977018688815,Womens E-Mail
0.06510809085981331,0.003677842643133339,Mens E-Mail
0.06655741889674553,0.023974382801418462,Mens E-Mail
0.07267251066792094,0.07650907961958589,Womens E-Mail
0.06784481753138696,0.045594269521353537,Mens E-Mail
0.08074384710962142,0.010095511489968609,Mens E-Mail
0.07203089731160206,0.07487918110669692,Womens E-Mail
0.05539153597735526,0.06315364130351023,Womens E-Mail
0.07381713979552358,0.015279146075290143,Mens E-Mail
0.07139016267038058,0.016323792009144827,Mens E-Mail
0.06652816560812666,0.021342964373179313,Mens E-Mail
0.06370943629932443,0.011065092760633236,Mens E-Mail
0.03171517437521734,-0.004143458450243526,Mens E-Mail
0.0579528845507928,0.02759782412997886,Mens E-Mail
0.07159109334781584,0.020145975393561832,Mens E-Mail
0.05949963265386301,0.06844447062091216,Womens E-Mail
0.07108471515432396,0.0329152905335539,Mens E-Mail
0.07202196943391473,0.025719303082547898,Mens E-Mail
0.05794915054909517,0.018685140339366184,Mens E-Mail
0.05549469692570849,0.033164539892185485,Mens E-Mail
0.07065452454705855,0.06579422056560359,Mens E-Mail
0.07839658585976075,0.0829490450542156,Womens E-Mail
0.06970752288044474,0.026821335924140377,Mens E-Mail
0.07923446747122959,0.015050144909705465,Mens E-Mail
0.061679843855565616,0.0813517737321137,Womens E-Mail
0.0703598637316449,0.006670855435390977,Mens E-Mail
0.06781847600984556,0.093890466790917,Womens E-Mail
0.0662265896318344,-0.006854597909536464,Mens E-Mail
0.06848695417100298,0.06440005801670856,Mens E-Mail
0.06596766311348395,0.06864547063505336,Womens E-Mail
0.05727995085433711,0.0683082475695985,Womens E-Mail
0.06861642104965587,0.06439378561744347,Mens E-Mail
0.06683430124677821,0.0737336530994815,Womens E-Mail
0.06774665543622621,0.01611483675387615,Mens E-Mail
0.083578325474157,0.08196614684316311,Mens E-Mail
0.07713814717353398,0.01372831120713043,Mens E-Mail
0.06590409016981671,0.061438081981099235,Mens E-Mail
0.06610277412691437,0.07845658940034758,Womens E-Mail
0.06268585045318838,0.060592052087767814,Mens E-Mail
0.06435162452500691,0.018728778382313543,Mens E-Mail
0.058717264941225214,0.02299724300228073,Mens E-Mail
0.10420254064540893,0.05824830913480933,Mens E-Mail
0.06317201240826004,0.061317581316687866,Mens E-Mail
0.09819650038977196,0.112417336809302,Womens E-Mail
0.06160427598619914,0.07041802478735062,Womens E-Mail
0.054003465797724554,0.08635633005585938,Womens E-Mail
0.08135382263247326,0.10248683974575676,Womens E-Mail
0.07221567761914052,0.08199982730767738,Womens E-Mail
0.07255559423552355,0.08069241998245734,Womens E-Mail
0.04840705534573494,0.05984462802427042,Womens E-Mail
0.10029012490758055,0.03260844098024904,Mens E-Mail
0.059121942270935646,0.022997720965326734,Mens E-Mail
0.13691940627527383,0.06715846127872027,Mens E-Mail
0.11890751886885811,0.028282154095359086,Mens E-Mail
0.06383560151992826,0.06874015997168578,Womens E-Mail
0.08101135081336801,0.08672697570922432,Womens E-Mail
0.06782347503742955,0.07720332972606353,Womens E-Mail
0.07898215452568659,0.0796539735233275,Womens E-Mail
0.1142308159903141,0.04078336530153531,Mens E-Mail
0.06061154599196436,0.02268264590961224,Mens E-Mail
0.14440575442205086,0.07970076576802324,Mens E-Mail
0.07416477635247412,0.06094615039719331,Mens E-Mail
0.16465471145143518,0.0727046255243055,Mens E-Mail
0.1271579794905655,0.049355529791259234,Mens E-Mail
0.08089642486699157,0.023778191698097223,Mens E-Mail
0.06775250121097127,0.023865419394253018,Mens E-Mail
0.06127013917104801,0.005710823339524176,Mens E-Mail
0.056532203088830016,0.027931640631109728,Mens E-Mail
0.05539153597735526,0.06315364130351023,Womens E-Mail
0.08421034510184074,0.019148185493946535,Mens E-Mail
0.061820374757710156,0.06297189643261604,Womens E-Mail
0.06776455510829613,0.05952113108153964,Mens E-Mail
0.04908781063773639,0.056763883170325685,Womens E-Mail
0.06803514690789078,0.0001260623407752237,Mens E-Mail
0.0628671115053856,-0.04251868056622246,Mens E-Mail
0.09257261633429531,0.08872391298621696,Mens E-Mail
0.06678892134244846,0.07110448665032118,Womens E-Mail
0.05776414655480203,0.028899899413613143,Mens E-Mail
0.0705060501906183,0.024330161812114406,Mens E-Mail
0.0627542314623423,0.022282322004681263,Mens E-Mail
0.06370506837666157,0.02162666398127054,Mens E-Mail
0.13067738413846208,0.10268696660533572,Mens E-Mail
0.08427829704582135,0.06717774767027584,Mens E-Mail
0.07245310594640857,0.0806495604072441,Womens E-Mail
0.06364339493623938,0.008448402503871522,Mens E-Mail
0.09835403866403764,0.04504952739098306,Mens E-Mail
0.07588714849311325,0.0005587093089347156,Mens E-Mail
0.027727676618537006,-0.0005902822423998061,Mens E-Mail
0.06978819618228523,0.0794263995405299,Womens E-Mail
0.06681076819881544,0.008166926639135444,Mens E-Mail
0.07015106162808676,0.07954853842795517,Womens E-Mail
0.0616801954936484,0.06903254088341179,Womens E-Mail
0.07562957415333159,0.02425516024751026,Mens E-Mail
0.06312439443315053,0.07534985219634409,Womens E-Mail
0.09744893440867239,0.037694421096036185,Mens E-Mail
0.0652120067224734,-0.030012878420528938,Mens E-Mail
0.09501333055115918,-0.0010025019324652051,Mens E-Mail
0.07185258880362234,0.023338306508875584,Mens E-Mail
0.04734253596689372,0.025662366633208675,Mens E-Mail
0.07425546387641005,0.016337734085924385,Mens E-Mail
0.06045184996718927,0.061173572836157965,Womens E-Mail
0.08038085625685225,0.010911798100691095,Mens E-Mail
0.053577636524406544,0.061093984127477324,Womens E-Mail
0.06233436174446035,0.02608344729752455,Mens E-Mail
0.06803514690789078,0.0001260623407752237,Mens E-Mail
0.06376973237134291,0.07299183170644438,Womens E-Mail
0.06734247682623362,0.017822284085887527,Mens E-Mail
0.08324541463689668,0.08237708699765935,Mens E-Mail
0.06659602041029314,0.06431187819950543,Mens E-Mail
0.061358107497264,0.023387317155829257,Mens E-Mail
0.06986240773193272,0.05980681620843872,Mens E-Mail
0.08341059134553538,0.016813093752519992,Mens E-Mail
0.06831029294194046,0.06353947319684716,Mens E-Mail
0.07230635449960983,0.021362214171407018,Mens E-Mail
0.06817910037436675,0.011665951189748752,Mens E-Mail
0.07529550033257229,0.07248046433546293,Mens E-Mail
0.0674989600723968,0.07444022180196924,Womens E-Mail
0.08102578011319267,0.08378772083921693,Womens E-Mail
0.0627512422738055,0.022054923867887447,Mens E-Mail
0.08516814297739358,0.030425986498023708,Mens E-Mail
0.08898248976891969,0.09047750085605964,Womens E-Mail
0.05324855654412504,0.029371483511395027,Mens E-Mail
0.05626626745487608,0.07079605423913804,Womens E-Mail
0.14888488285014606,0.05754376251928611,Mens E-Mail
0.06025672766509935,0.005281351708463028,Mens E-Mail
0.06942016586959078,0.025109598666427008,Mens E-Mail
0.06834872561054535,0.07841397305313937,Womens E-Mail
0.0651529578702941,0.006056585245334617,Mens E-Mail
0.059682960631003326,0.0658059850363618,Womens E-Mail
0.07089227266250492,0.03989970476802615,Mens E-Mail
0.06075455329558302,0.07995014553694196,Womens E-Mail
0.07513671260851963,0.018132993761553917,Mens E-Mail
0.07185263004252614,0.02539755356614501,Mens E-Mail
0.0912683928812934,0.002996562270643738,Mens E-Mail
0.07449231999813848,0.07826442601618248,Womens E-Mail
0.059934857454037226,0.06747714380267211,Womens E-Mail
0.06135260312465872,0.07594008117644024,Womens E-Mail
0.08426390822622426,0.0813160806900721,Mens E-Mail
0.08048374442526252,0.07302074599612143,Mens E-Mail
0.06820087370985217,0.02065726314381358,Mens E-Mail
0.16612241994599394,0.12029938125261858,Mens E-Mail
0.0867135575199928,0.07755770678290308,Mens E-Mail
0.07447982544359213,0.019558671683341036,Mens E-Mail
0.07314876141008239,0.061487393396980894,Mens E-Mail
0.06367703556626986,0.025901831323830532,Mens E-Mail
0.08184101872223917,0.003900051302542923,Mens E-Mail
0.07411950662635094,-0.010999090339273238,Mens E-Mail
0.08102373056891407,0.08313845756948887,Womens E-Mail
0.07524277205777749,0.08401891308156065,Womens E-Mail
0.08205128601193068,0.08514543167167538,Womens E-Mail
0.06762461823632863,0.02173360344767146,Mens E-Mail
0.0737676218819093,0.06190973798917137,Mens E-Mail
0.1482830683853693,0.09023792556329688,Mens E-Mail
0.14531215253330665,0.04738799608414351,Mens E-Mail
0.0763168793156156,0.022721698546462374,Mens E-Mail
0.131279470479319,0.07029389001508132,Mens E-Mail
0.06948623153133429,0.06140382089035068,Mens E-Mail
0.06899541499896375,0.07254120497487929,Womens E-Mail
0.07224104510547505,0.024357465986051874,Mens E-Mail
0.06468954196619069,0.018166302009986396,Mens E-Mail
0.07970080399268013,0.06932993107095155,Mens E-Mail
0.06609528264215397,0.027940116710128332,Mens E-Mail
0.07891382490700269,0.07977412484153473,Womens E-Mail
0.06302640297281438,0.00926772221572851,Mens E-Mail
0.06349428750534782,0.07845222429180691,Womens E-Mail
0.07360742624753555,-0.006827437531416403,Mens E-Mail
0.06225345628096321,-0.007259360764233391,Mens E-Mail
0.0724839557867109,0.02342412030658786,Mens E-Mail
0.06866271458231828,0.07497769347011789,Womens E-Mail
0.07696953960687901,0.07106127900215471,Mens E-Mail
0.153473822911351,0.07090699202706108,Mens E-Mail
0.08136419479066034,0.00131199032565818,Mens E-Mail
0.07152152164908882,-0.008655851650935936,Mens E-Mail
0.08955522935107822,0.0721139105646073,Mens E-Mail
0.06467458741306537,0.06869288339470281,Womens E-Mail
0.06897388765007105,0.07210225970995705,Womens E-Mail
0.0566155463685184,0.071166847259226,Womens E-Mail
0.07030418344020668,0.07583773517226021,Womens E-Mail
0.06262885384743568,0.020728763341473,Mens E-Mail
0.025748401146302446,0.06878071989188558,Womens E-Mail
0.07075974963093523,-0.02456535143051755,Mens E-Mail
0.13054891952855102,0.09350563098037551,Mens E-Mail
0.07358880517041413,0.05605865646104735,Mens E-Mail
0.1096287559155526,0.10451622028725305,Mens E-Mail
0.05738252598804548,0.06155325446276033,Womens E-Mail
0.05197571052734962,-0.0354569376847384,Mens E-Mail
0.07668040578792724,0.08842685726313503,Womens E-Mail
0.07506781031521263,0.01077929686161487,Mens E-Mail
0.06284179309326031,0.0745756028384781,Womens E-Mail
0.07630515230337478,0.021181833863521626,Mens E-Mail
0.07415560482815842,0.09669935028334659,Womens E-Mail
-0.0005770591102994549,0.0351932123776772,Womens E-Mail
0.07373547070614848,0.07911176513937783,Womens E-Mail
0.08556314454655937,0.07312278229098475,Mens E-Mail
0.0678437834217035,0.07987858968135256,Womens E-Mail
0.05408231267528946,0.034931320620816164,Mens E-Mail
0.09034538877319365,0.0032588396409182763,Mens E-Mail
0.07190849873740043,-0.0057575122244099,Mens E-Mail
0.06398171872716843,-0.010068387949197344,Mens E-Mail
0.06643304664646746,0.074413539900221,Womens E-Mail
0.058700599858315855,0.029174830408107727,Mens E-Mail
0.07095436861884717,0.0881320031247639,Womens E-Mail
0.0646766030945744,0.07803448953653591,Womens E-Mail
0.07093143285058466,0.059876279001825156,Mens E-Mail
0.06315166942884211,0.07839893778351602,Womens E-Mail
0.061011227720648445,0.07568287020534405,Womens E-Mail
0.07630233300608483,0.0780403782798759,Womens E-Mail
0.03099346387988501,-0.012585826750674406,Mens E-Mail
0.07489587662453212,0.07440390343574976,Mens E-Mail
0.07169432968769009,0.02319108382852654,Mens E-Mail
0.06511068783333888,0.07378306633864977,Womens E-Mail
0.05460523968141457,0.07365108447197247,Womens E-Mail
0.05797713122892216,0.07220680292033996,Womens E-Mail
0.06448145401574745,-0.02438261648336626,Mens E-Mail
0.06751363040268024,0.06456816130411322,Mens E-Mail
0.0647515439597739,-0.002422858323035626,Mens E-Mail
0.058668880579277265,0.05592599705902911,Mens E-Mail
0.0877806392816121,0.08439084615160612,Mens E-Mail
0.08355916429402943,0.0020393168934969286,Mens E-Mail
0.06024907074091884,0.05788318889469998,Mens E-Mail
0.07298076578040766,0.07022862548339867,Mens E-Mail
0.06464215908672927,0.07950599675249603,Womens E-Mail
0.07219569449459134,0.07187737780058875,Mens E-Mail
0.06891986017045106,0.021161352899939756,Mens E-Mail
0.07927336443289434,0.07804933181922011,Mens E-Mail
0.05760210945701408,0.025154632104506525,Mens E-Mail
0.04959953050708979,-0.009974605973279788,Mens E-Mail
0.0643122080967376,0.04642836597692551,Mens E-Mail
0.06850784949450903,0.06498811905341684,Mens E-Mail
0.06913143016655825,-0.00022548927761008308,Mens E-Mail
0.13118299118141818,0.10473952913688728,Mens E-Mail
0.05541847526092005,0.028750461713132315,Mens E-Mail
0.07576414178420235,0.01966410528582463,Mens E-Mail
0.13893008697389825,0.07085985686882164,Mens E-Mail
0.0713000726332533,0.05407460368746772,Mens E-Mail
0.08718881803975821,0.07570456608737099,Mens E-Mail
0.05493648160270097,0.023118762739473324,Mens E-Mail
0.07139690861672733,0.09358790161916299,Womens E-Mail
0.009553422373072967,-0.04362441709379872,Mens E-Mail
0.0709677159997307,0.07835132654967139,Womens E-Mail
0.0737424626062705,0.07239616143419762,Mens E-Mail
0.07533483486710947,0.019319840407045763,Mens E-Mail
0.06711854634563684,0.027188060404757075,Mens E-Mail
0.06777543263311914,0.015607931425415944,Mens E-Mail
0.12868139119931757,0.07807669332908893,Mens E-Mail
0.059184536864930526,0.06516787884709743,Womens E-Mail
0.07688245821268236,0.02342641946456256,Mens E-Mail
0.06629911995893206,0.025563219724078018,Mens E-Mail
0.06474725804415413,0.07748511212225026,Womens E-Mail
0.06391717996322813,0.0639974676028707,Womens E-Mail
0.060008783325202986,-0.03856102730404162,Mens E-Mail
0.07270934891848864,0.0232195799771973,Mens E-Mail
0.06313032920223725,0.08569121946000684,Womens E-Mail
0.08718426775040822,0.007093331969033945,Mens E-Mail
0.0549319816509688,0.06009853741548471,Womens E-Mail
0.0730393001088288,0.09500900175516967,Womens E-Mail
0.07558558160279655,0.09209524694308793,Womens E-Mail
0.07347510708551516,-0.02426453956170979,Mens E-Mail
0.06092782728476584,0.07849238143106274,Womens E-Mail
0.05180415267519116,0.028452438798147846,Mens E-Mail
0.06650328572379086,0.07106035424815857,Womens E-Mail
0.06035642610465207,0.08002914059485773,Womens E-Mail
0.070654882980535,0.07370396454453675,Womens E-Mail
0.05860381549801514,0.0621575024446576,Womens E-Mail
0.0714913724352709,0.08565106936090336,Womens E-Mail
0.06337209447642139,0.04949594050136774,Mens E-Mail
0.10446242589194743,0.0012729821238484096,Mens E-Mail
0.0534711411085147,0.010905174688105895,Mens E-Mail
0.07934084928473684,0.08939549728502658,Womens E-Mail
0.06761738855463204,-0.0005326771059549484,Mens E-Mail
0.0613080937890055,0.025081861009141886,Mens E-Mail
0.08282776410455747,0.02074573923076932,Mens E-Mail
0.07821770348137061,0.06007014187881354,Mens E-Mail
0.0668785730632665,0.07471614208032705,Womens E-Mail
0.07321928009284404,0.046590786297473624,Mens E-Mail
0.07262319404328207,0.014933246718969333,Mens E-Mail
0.06375085131503885,0.009965468490406915,Mens E-Mail
0.03704549345380981,0.086779162317387,Womens E-Mail
0.13405298523505355,0.0412835294020214,Mens E-Mail
0.07782748163030562,0.021958052460362094,Mens E-Mail
0.07459267676437648,0.09614916054078818,Womens E-Mail
0.0684749205446592,0.07899233867561917,Womens E-Mail
0.07362680262293803,0.008803185212829454,Mens E-Mail
0.08292222919628828,0.06511711201907061,Mens E-Mail
0.06119251051368136,0.06861756061160501,Womens E-Mail
0.08396862393501403,0.06289794739158308,Mens E-Mail
0.061522899486544,0.06330896311572179,Womens E-Mail
0.049198592445902245,-0.02645934526770971,Mens E-Mail
0.07020303008562329,0.09612475879676854,Womens E-Mail
0.06834104084449899,0.053762906270680644,Mens E-Mail
0.058852365077079666,0.06113560466502074,Womens E-Mail
0.07462705985405044,0.06926133592816536,Mens E-Mail
0.0581161787599756,0.07270143352963934,Womens E-Mail
0.050989138440293014,0.03367361496973831,Mens E-Mail
0.07228714678007514,0.08159633476264322,Womens E-Mail
0.1395372856269002,0.0712561103094777,Mens E-Mail
0.07127744951776947,0.060907713321116816,Mens E-Mail
0.15448140884388425,0.06845418423476932,Mens E-Mail
0.0814088505342853,0.08469707406439446,Womens E-Mail
0.07731294924975429,0.01941464232817121,Mens E-Mail
0.06539295083069538,0.0016886356217984677,Mens E-Mail
0.06007450975168902,0.02179929902444478,Mens E-Mail
0.1257490610044149,0.08009908742248695,Mens E-Mail
0.08306809307190763,0.0008520253817744239,Mens E-Mail
0.14290555471085353,0.05856391978312042,Mens E-Mail
0.06378773163546558,0.07281459576306676,Womens E-Mail
0.07400246617075285,0.07851857804513115,Womens E-Mail
0.054861531727089824,0.10132978115430469,Womens E-Mail
0.06361314296674134,0.01314892017474055,Mens E-Mail
0.0700577183833767,0.09449039705467076,Womens E-Mail
0.06813471576360286,0.056192912950677604,Mens E-Mail
0.0652901324026817,0.025898637305772902,Mens E-Mail
0.06265155235256624,0.017060444823951443,Mens E-Mail
0.07882854688577778,0.02150391858352213,Mens E-Mail
0.05900234761860189,0.06069823622874011,Womens E-Mail
0.07634813709500321,-0.01652992251536986,Mens E-Mail
0.06205107168563541,0.028398370941623716,Mens E-Mail
0.056856632461566345,0.020689754489033527,Mens E-Mail
0.06264054022322607,-0.017462203204748644,Mens E-Mail
0.04663872851177095,-0.05569981972900567,Mens E-Mail
0.06820542800229179,0.019363182123848355,Mens E-Mail
0.06982907041045051,0.019841556122962622,Mens E-Mail
0.05966141848375242,0.07783283510328828,Womens E-Mail
0.15632345606772766,0.09678850375189416,Mens E-Mail
0.06358159992013507,0.02619184848770021,Mens E-Mail
0.07862268359186787,0.09256985578978248,Womens E-Mail
0.05880002423550193,0.07801233069460399,Womens E-Mail
0.06855636888270623,0.07757661098160436,Womens E-Mail
0.10283838977060508,-0.0001547417491973846,Mens E-Mail
0.07195577156560706,-0.017556166535056594,Mens E-Mail
0.06500756135449401,0.010843693399188808,Mens E-Mail
0.06677309966409029,0.07245734560206885,Womens E-Mail
0.04697066119249034,0.008477618187571076,Mens E-Mail
0.058742417811330994,0.03718311475915265,Mens E-Mail
0.08277096208100321,0.022332612765245105,Mens E-Mail
0.1384618188007587,0.05649490354083399,Mens E-Mail
0.04134943261810295,0.009174085979781532,Mens E-Mail
0.0582497372211319,0.05993856137243643,Womens E-Mail
0.06608364880809008,0.018844269879901482,Mens E-Mail
0.05549966604237554,0.021086282654044962,Mens E-Mail
0.07508398148955367,0.07314382299851052,Mens E-Mail
0.05564384063080919,0.023945766199428876,Mens E-Mail
0.07677058813205719,0.09100505830030127,Womens E-Mail
0.034358705235581447,0.08076990950806083,Womens E-Mail
0.07045766296215578,0.07333521094617276,Womens E-Mail
0.08287214578358562,0.10167765551269581,Womens E-Mail
0.07098444026410439,0.023008981120179517,Mens E-Mail
0.07634752186398326,0.07985576145523791,Womens E-Mail
0.05512388207042404,-0.015849945945319688,Mens E-Mail
0.07561512595070524,0.07915834850638001,Womens E-Mail
0.052057517571798786,0.06223401407673351,Womens E-Mail
0.05979132414652977,-0.009109086636913566,Mens E-Mail
0.07165596018994519,-0.008853256323980138,Mens E-Mail
0.07931461485738346,0.014103769315614481,Mens E-Mail
0.06311873146713898,0.06118309720648055,Mens E-Mail
0.07917642148384366,0.020891504522590088,Mens E-Mail
0.06271380927307021,0.07301007285264882,Womens E-Mail
0.07224868491276004,0.008950252303494666,Mens E-Mail
0.06021534064081076,0.021667974289079336,Mens E-Mail
0.06776977808336779,0.07561585612684643,Womens E-Mail
0.06817457653891512,0.022635358385477963,Mens E-Mail
0.07736760904861567,0.08828117474435829,Womens E-Mail
0.06002337319319284,0.028125728886781554,Mens E-Mail
0.1149148753329096,0.0665661477882372,Mens E-Mail
0.0539304475325933,0.06834750582366064,Womens E-Mail
0.12812765646631025,0.03169842285869981,Mens E-Mail
0.06436688427856135,0.09031540907636582,Womens E-Mail
0.07866160689446666,0.08675384648228096,Womens E-Mail
0.08583151765698718,0.01019187714274053,Mens E-Mail
0.06875020803047208,0.07159914609572376,Womens E-Mail
0.07334264115332001,-0.016459513206122434,Mens E-Mail
0.0678785847321279,0.006190350189628185,Mens E-Mail
0.05685004963322707,0.05589900594171651,Mens E-Mail
0.1383884606394957,0.0592233455480399,Mens E-Mail
0.07254666182603411,0.09123829947633699,Womens E-Mail
0.06704924817559924,-0.0026956796230501456,Mens E-Mail
0.06733370110588935,0.025982679066759294,Mens E-Mail
0.07400246617075285,0.07851857804513115,Womens E-Mail
0.06417891722464736,0.08568394884560582,Womens E-Mail
0.06802271848967033,0.02575455909638534,Mens E-Mail
0.0697941052664795,0.06906690967337384,Mens E-Mail
0.05460335974184133,-0.0504414541436114,Mens E-Mail
0.1443245014390156,0.08680164788136335,Mens E-Mail
0.07774450152482618,0.020801043789991605,Mens E-Mail
0.0640012055086883,0.0281427501892607,Mens E-Mail
0.07047017922195409,0.0023600453510919522,Mens E-Mail
0.0690044442374668,-0.000336542376452309,Mens E-Mail
0.06180664072763567,-0.028020242683943042,Mens E-Mail
0.07516016640667236,0.07573894462936126,Womens E-Mail
0.08057718571458887,0.10557268770153412,Womens E-Mail
0.07455701936578063,0.014017986537957217,Mens E-Mail
0.05901670668539627,0.07365491583209373,Womens E-Mail
0.06814439532217931,0.06936681266098849,Womens E-Mail
0.0734566700775135,0.06647676780606473,Mens E-Mail
0.057302312269712045,0.06362267345693007,Womens E-Mail
0.07631293973950708,0.0755254158315981,Mens E-Mail
0.07591756432330074,0.024737593507995745,Mens E-Mail
0.07097989270069749,-0.014111679473648914,Mens E-Mail
0.06506238114647067,0.002247069885991382,Mens E-Mail
0.07488119250199704,0.06418181765932701,Mens E-Mail
0.07107136864741928,0.08302546657435311,Womens E-Mail
0.059355875626575016,0.04283831848624953,Mens E-Mail
0.08263401991219246,0.08590108122444759,Womens E-Mail
0.06574016238618485,0.017015570611237138,Mens E-Mail
0.07412392739184057,0.08503127701472851,Womens E-Mail
0.06637652222215723,0.05779857211840077,Mens E-Mail
0.08706177910710625,0.09823338554000594,Womens E-Mail
0.06067312990107619,0.02292046143987539,Mens E-Mail
0.06493699446445829,0.08093366468494502,Womens E-Mail
0.0632494186771803,0.059505975753148366,Mens E-Mail
0.06986594177853243,0.012627268633681063,Mens E-Mail
0.09426952108769333,0.0800041831516196,Mens E-Mail
0.06681461534607341,0.025375312546716877,Mens E-Mail
0.06901390164845295,0.06812066111317434,Mens E-Mail
0.14881982297654797,0.10192726421229967,Mens E-Mail
0.060477326437664986,0.0789842116363299,Womens E-Mail
0.05407090708620527,-0.06203981334173744,Mens E-Mail
0.08310109189305603,0.07069894053363657,Mens E-Mail
0.08563950542613137,0.01957404905553413,Mens E-Mail
0.06927945182919071,0.021930538096977537,Mens E-Mail
0.08054504560111551,0.08486000610702359,Womens E-Mail
0.07461839982560804,0.0797079779042159,Womens E-Mail
0.07947871931742825,0.0541072752409586,Mens E-Mail
0.05852302074785704,0.03128493658644111,Mens E-Mail
0.05449902473238965,0.018728572262030486,Mens E-Mail
0.14008233772675455,0.08543433863565292,Mens E-Mail
0.10322693329847991,0.06893148917235993,Mens E-Mail
0.0631737075357092,0.0702700342942513,Womens E-Mail
0.0791527110508271,0.010736857058756252,Mens E-Mail
0.07780324941955136,0.06938400665392269,Mens E-Mail
0.14277325916189387,0.09409448704406699,Mens E-Mail
0.13152503716063063,0.07848248048099848,Mens E-Mail
0.05145350701432799,0.0325986506956704,Mens E-Mail
0.041244344426961066,-0.056869312844578385,Mens E-Mail
